delta,delta_conf,S1,S1_conf,names,var,lake,model
0.07118114220437399,0.006560052899675742,0.0051481734468654524,0.007154843094434754,c_relax_C,r,CrystalBog,FLake
0.069634514867986,0.009056529699216427,0.007384848119348927,0.008553709232185642,depth_bs_lk,r,CrystalBog,FLake
0.06873741293817036,0.008292193526407976,0.0025813026347574547,0.00705430447146702,fetch_lk,r,CrystalBog,FLake
0.320516399929016,0.015451563034174876,0.6470345772206729,0.02560823967884926,swr,nse,CrystalBog,FLake
0.13955275624582839,0.013567046699040136,0.1777276099115974,0.027328887804756983,wind_speed,nse,CrystalBog,FLake
0.07702788464192085,0.011432916285515458,0.03670302276509654,0.016166002629914987,Kw,nse,CrystalBog,FLake
0.059987365926853255,0.008718130647789786,0.0043933292027124055,0.007445911913310798,fetch_lk,nse,CrystalBog,FLake
0.05356513034060556,0.00819655109773579,0.004015043483561077,0.00696872934900641,depth_bs_lk,nse,CrystalBog,FLake
0.05012509834770753,0.008348138348379658,0.00496223558983696,0.007448467382071117,c_relax_C,nse,CrystalBog,FLake
0.34927969104464185,0.012984929222242082,0.5947366764530817,0.022375441587087333,swr,bias,CrystalBog,FLake
0.20296137984502388,0.014863446929897663,0.3089410671550013,0.03372775230160514,wind_speed,bias,CrystalBog,FLake
0.09559429435750445,0.015102259578123122,0.08505912173042218,0.02352700790359923,Kw,bias,CrystalBog,FLake
0.035964079142292944,0.010889193628809697,0.005677995985159058,0.0070315074711660725,fetch_lk,bias,CrystalBog,FLake
0.031369243233102966,0.011189934069314685,0.005947092861889361,0.00820627294889873,depth_bs_lk,bias,CrystalBog,FLake
0.02017623740104933,0.013200782951956444,0.006044480512674031,0.008009529923584701,c_relax_C,bias,CrystalBog,FLake
0.29766597555580665,0.01548231751189944,0.5807042368411836,0.03277797627110752,swr,mae,CrystalBog,FLake
0.14878002334325813,0.01468548552047021,0.2216477917892556,0.030713156562672764,wind_speed,mae,CrystalBog,FLake
0.07805718501669733,0.01289466450120434,0.046697587827119656,0.020005455450441363,Kw,mae,CrystalBog,FLake
0.05233653236674625,0.00862725087195286,0.005432430332937389,0.008557399905687397,fetch_lk,mae,CrystalBog,FLake
0.04312573643220129,0.008925872977266436,0.0038684277374392752,0.007261269547725952,depth_bs_lk,mae,CrystalBog,FLake
0.039819919814248955,0.008441904343347502,0.005064164287637748,0.0077947471310331525,c_relax_C,mae,CrystalBog,FLake
0.2596948338432,0.01384686561358767,0.15024789062946398,0.026298591800606702,swr,rmse,CrystalBog,GLM
0.20882012672895434,0.016841268975013098,0.42103951091466524,0.04356040610255337,wind_speed,rmse,CrystalBog,GLM
0.060136473543384535,0.008311762688362926,0.007808521293332078,0.009097679561043985,mixing.coef_mix_hyp,rmse,CrystalBog,GLM
0.05700883923348238,0.008956622481142642,0.005221597121357904,0.0071889186545160445,mixing.coef_mix_turb,rmse,CrystalBog,GLM
0.056726870597463216,0.007076816842392164,0.005206588744837827,0.00870552698058841,Kw,rmse,CrystalBog,GLM
0.05480039636007291,0.008319957696842758,0.006503086332904496,0.008660369660239748,mixing.coef_mix_conv,rmse,CrystalBog,GLM
0.33247024954351134,0.016341639750041357,0.6231734599238268,0.029913544110976138,swr,r,CrystalBog,GLM
0.26167836662183036,0.015533465089912792,0.338095362747316,0.032765040703167915,wind_speed,r,CrystalBog,GLM
0.07197570534829134,0.012680829194970622,0.052499841581643905,0.017791867227686078,Kw,r,CrystalBog,GLM
0.04420812634435775,0.01034482943586515,0.007908720118720422,0.01040003775165472,mixing.coef_mix_hyp,r,CrystalBog,GLM
0.036293863679490924,0.01013114891922162,0.0065851083830140164,0.008561657945327235,mixing.coef_mix_turb,r,CrystalBog,GLM
0.035147800750304076,0.009148172165533635,0.0036240653871008,0.007233708410707048,mixing.coef_mix_conv,r,CrystalBog,GLM
0.26281046618248843,0.014641215047474072,0.14155461509253398,0.02695093432224912,swr,nse,CrystalBog,GLM
0.22942309338763592,0.016638114876918426,0.4000126828428935,0.04377359812404566,wind_speed,nse,CrystalBog,GLM
0.0788631297503571,0.008084107872742299,0.006046609330941404,0.0065152308251525135,mixing.coef_mix_conv,nse,CrystalBog,GLM
0.07747666662091884,0.0074335489025633755,0.007890266300910168,0.00968315582483608,mixing.coef_mix_hyp,nse,CrystalBog,GLM
0.0773999577962813,0.00642956024432946,0.005301104456869551,0.007521429211595468,Kw,nse,CrystalBog,GLM
0.07685284861502137,0.007847286539170651,0.0051969458270613505,0.008167748270248437,mixing.coef_mix_turb,nse,CrystalBog,GLM
0.3435670047027009,0.018600539362727445,0.5457591871627575,0.021746618189096754,swr,bias,CrystalBog,GLM
0.2425444035818679,0.016202262098085424,0.4068484312189067,0.03457194818481968,wind_speed,bias,CrystalBog,GLM
0.05088714289540804,0.013342848678855249,0.021704589758760433,0.011767077763769403,Kw,bias,CrystalBog,GLM
0.032839939338736496,0.01246263480509716,0.008909390124646232,0.009234315277567408,mixing.coef_mix_hyp,bias,CrystalBog,GLM
0.03197702129922298,0.010339333387801032,0.005567507499707812,0.007839825397086862,mixing.coef_mix_conv,bias,CrystalBog,GLM
0.031587220806676496,0.0121406135995784,0.0070387233042205465,0.008124548807946927,mixing.coef_mix_turb,bias,CrystalBog,GLM
0.20918376709679937,0.015689329897004455,0.38136322953785157,0.042888230362704255,wind_speed,mae,CrystalBog,GLM
0.20433484080412312,0.013414620791976804,0.14373856225116952,0.024929224109416715,swr,mae,CrystalBog,GLM
0.06925302575272503,0.008214201495769822,0.007635103465630016,0.009119918199315883,mixing.coef_mix_hyp,mae,CrystalBog,GLM
0.06563846428606354,0.007398110032746681,0.0051949376241182295,0.008884299774391315,mixing.coef_mix_turb,mae,CrystalBog,GLM
0.06431786356657787,0.006795269400756974,0.004584116338560473,0.008726632371911439,Kw,mae,CrystalBog,GLM
0.06339326088331051,0.006862877783023841,0.0064033532789676455,0.008249382738413896,mixing.coef_mix_conv,mae,CrystalBog,GLM
0.3141776169385674,0.015012350063253648,0.5639056208450823,0.022793933071956946,swr,rmse,CrystalBog,GOTM
0.24023760679738504,0.015658298367207432,0.42641715612729136,0.02856084431682615,wind_speed,rmse,CrystalBog,GOTM
0.0435676657259347,0.011326392733219696,0.023736037012370127,0.012486468614294933,Kw,rmse,CrystalBog,GOTM
0.03181133436938576,0.012105154652307906,0.003121876823899721,0.006441118162931204,turb_param.k_min,rmse,CrystalBog,GOTM
0.0306414702213081,0.012300927570671508,0.004470635890205769,0.007988758112282368,turb_param.const_num,rmse,CrystalBog,GOTM
0.020059315792189388,0.009186605889665895,0.004039271620232115,0.006540092946401104,bottom.h0b,rmse,CrystalBog,GOTM
0.37158869468350486,0.017198198175370973,0.733538519209153,0.018127315643921255,turb_param.k_min,r,CrystalBog,GOTM
0.1474145482394505,0.013492881738004628,0.1789686897935358,0.027375574786930035,wind_speed,r,CrystalBog,GOTM
0.09020450663343524,0.011903563751038482,0.0662481987601192,0.02072823458009107,swr,r,CrystalBog,GOTM
0.057820227194057126,0.011989005403182934,0.021287386664620635,0.012158463358644764,Kw,r,CrystalBog,GOTM
0.04385977058316359,0.00800467110984638,0.005609598483557999,0.008875385240786933,turb_param.const_num,r,CrystalBog,GOTM
0.03557933851207885,0.00976031917394379,0.0026725666296973536,0.00687119102766326,bottom.h0b,r,CrystalBog,GOTM
0.3169240294270232,0.01594186238988273,0.581726319243539,0.02509075390022383,swr,nse,CrystalBog,GOTM
0.22974765405536934,0.015058011741470707,0.4059252682404792,0.0313732527206308,wind_speed,nse,CrystalBog,GOTM
0.04242424379417308,0.013026106403468216,0.02378612768411709,0.015347700092130427,Kw,nse,CrystalBog,GOTM
0.03547458807496981,0.012003484899955157,0.0031451369162759056,0.006063436234935994,turb_param.k_min,nse,CrystalBog,GOTM
0.030808392854655833,0.010968715044251839,0.004172744468809297,0.00748898388488181,turb_param.const_num,nse,CrystalBog,GOTM
0.0235087956955427,0.011502890797689935,0.004173490257380892,0.008539568336178437,bottom.h0b,nse,CrystalBog,GOTM
0.3266710520295565,0.01503618431799179,0.5526621318335266,0.024285539972414224,swr,bias,CrystalBog,GOTM
0.2415445193036814,0.014829024184245457,0.40855847924686994,0.029163217717678335,wind_speed,bias,CrystalBog,GOTM
0.04625692280646617,0.011545063340512536,0.02118096921700369,0.013593441256579207,Kw,bias,CrystalBog,GOTM
0.0427239544735297,0.011914737071170817,0.015935525358034244,0.012064899109835402,turb_param.k_min,bias,CrystalBog,GOTM
0.030492603170011963,0.011750114018757135,0.005113651345901323,0.008057255191284357,turb_param.const_num,bias,CrystalBog,GOTM
0.023413340988683497,0.011317531598814346,0.004149729224500714,0.006907174884596437,bottom.h0b,bias,CrystalBog,GOTM
0.3058234896725164,0.01381259286941144,0.5551674834512175,0.025189378171748187,swr,mae,CrystalBog,GOTM
0.2396464056235691,0.0150975337357448,0.432431354767273,0.028339325280530896,wind_speed,mae,CrystalBog,GOTM
0.042962573341133334,0.011908450581942676,0.022909117254916928,0.013457135185821643,Kw,mae,CrystalBog,GOTM
0.03248522942541874,0.010519620079798099,0.003411466183402549,0.006592272245661126,turb_param.k_min,mae,CrystalBog,GOTM
0.0305708896090641,0.010745898373366107,0.0044883060344772605,0.009051110122118065,turb_param.const_num,mae,CrystalBog,GOTM
0.021199819886357663,0.010953731907919009,0.003985312424446075,0.007279653734226732,bottom.h0b,mae,CrystalBog,GOTM
0.28604182281341534,0.016584960632258984,0.37483588438471405,0.0328935714254049,swr,rmse,CrystalBog,Simstrat
0.27871584912984654,0.014323416579258343,0.44532297270601723,0.028827867326771225,wind_speed,rmse,CrystalBog,Simstrat
0.05980789813819502,0.01133651308048775,0.028234886256370016,0.014836405382051622,Kw,rmse,CrystalBog,Simstrat
0.05106930685983047,0.008491577527643006,0.009986131195492477,0.009215907003988479,cd,rmse,CrystalBog,Simstrat
0.041814717836965345,0.00955346209590875,0.002745260448018301,0.008186586331986137,hgeo,rmse,CrystalBog,Simstrat
0.03980355343045489,0.010044505431751463,0.003731279889879455,0.007961117287011885,a_seiche,rmse,CrystalBog,Simstrat
0.37617404497906903,0.013183066876511279,0.4782199210920677,0.02250191326681468,wind_speed,r,CrystalBog,Simstrat
0.19239212647569673,0.014390248635666616,0.3647132143604409,0.04646858410130371,swr,r,CrystalBog,Simstrat
0.061061720770956084,0.009788543168569334,0.0039643441841063455,0.008651324336711659,Kw,r,CrystalBog,Simstrat
0.05951253788397111,0.007937797245132322,0.006010451696751177,0.00623242518401903,cd,r,CrystalBog,Simstrat
0.057671395510563966,0.008209946336516298,0.007913638616738664,0.008809834608542361,a_seiche,r,CrystalBog,Simstrat
0.050120421041070735,0.008064118324267148,0.0060603762217394585,0.008221357296803733,hgeo,r,CrystalBog,Simstrat
0.2861653031891098,0.016707765024627626,0.37187092074250516,0.034072116250063504,swr,nse,CrystalBog,Simstrat
0.27320203327636144,0.013266632112209721,0.4192200397757557,0.026190695635648513,wind_speed,nse,CrystalBog,Simstrat
0.06699079302314492,0.011447287740630134,0.029801474609049194,0.014190353072376446,Kw,nse,CrystalBog,Simstrat
0.05553493201037253,0.008631724779513246,0.009594028150804802,0.009833252300324984,cd,nse,CrystalBog,Simstrat
0.048728963498384646,0.007611975723073583,0.0021381076564526043,0.007381967736169006,hgeo,nse,CrystalBog,Simstrat
0.04641604027005476,0.008602191111477546,0.00373118318511826,0.0074158736731365716,a_seiche,nse,CrystalBog,Simstrat
0.45294455622628405,0.013013259435855054,0.7373246764144052,0.01665347179796077,swr,bias,CrystalBog,Simstrat
0.15051149480849424,0.01625245325975156,0.1993198999494177,0.031613638185593325,wind_speed,bias,CrystalBog,Simstrat
0.05704797746067961,0.012086866580891538,0.03853345579596579,0.017274779259475365,Kw,bias,CrystalBog,Simstrat
0.04492320463928807,0.012651750347124829,0.006989261000090834,0.00879039588906391,cd,bias,CrystalBog,Simstrat
0.03371858884465864,0.013543614375009517,0.004640817795247486,0.007045250334532958,hgeo,bias,CrystalBog,Simstrat
0.030773984516433248,0.012055988511157877,0.0037298986965479154,0.006421281617375852,a_seiche,bias,CrystalBog,Simstrat
0.28424060049695604,0.015215446154663673,0.30181074269761227,0.03798818635420305,swr,mae,CrystalBog,Simstrat
0.1574837033393882,0.014824421451651509,0.25625536173654484,0.03393013192293117,wind_speed,mae,CrystalBog,Simstrat
0.05726589511400792,0.00955127531854914,0.01030639159159124,0.009791908931503357,cd,mae,CrystalBog,Simstrat
0.05723933758180364,0.009101110201412882,0.004880478070496378,0.00794775465742433,hgeo,mae,CrystalBog,Simstrat
0.05498844929645392,0.009826588203678936,0.020185876913164452,0.012758002616526291,Kw,mae,CrystalBog,Simstrat
0.045785081419105096,0.009541728631096329,0.003978593384348117,0.008197217427664634,a_seiche,mae,CrystalBog,Simstrat
0.18407392560259964,0.016673172127422736,0.27182853681358143,0.03128110698345869,swr,rmse,Delavan,FLake
0.15281577361321072,0.01413479335660202,0.14694327205233024,0.027109606417500372,Kw,rmse,Delavan,FLake
0.10649148228760835,0.013727282493548838,0.03694962057455491,0.019553963791574407,wind_speed,rmse,Delavan,FLake
0.034915412453686866,0.011373768650843188,0.0073786740345941695,0.01049101232167687,fetch_lk,rmse,Delavan,FLake
0.03326088756736347,0.0115294405723087,0.004822916376319236,0.007115932106114334,c_relax_C,rmse,Delavan,FLake
0.03188405888114794,0.011167171403213601,0.005960021509048525,0.007333889138794285,depth_bs_lk,rmse,Delavan,FLake
0.3402660078396028,0.013610550608520455,0.6379053467309803,0.02339695569768132,Kw,r,Delavan,FLake
0.1547594539429729,0.013963030891119449,0.20372267496729657,0.033388121394711374,swr,r,Delavan,FLake
0.07791038669317518,0.012588110122817868,0.06752814943957336,0.02298353397282536,wind_speed,r,Delavan,FLake
0.053705706406140016,0.009761722381256967,0.011574819612740709,0.009867119918890352,c_relax_C,r,Delavan,FLake
0.044497515957387705,0.008943465303611007,0.00982858451640954,0.010277424930528418,fetch_lk,r,Delavan,FLake
0.04425725551477746,0.008792492995590354,0.00543181632895815,0.006204353174294435,depth_bs_lk,r,Delavan,FLake
0.1896275561138211,0.015193656909487638,0.29186107158557567,0.03497039580839345,swr,nse,Delavan,FLake
0.11533626863360576,0.01187676379860669,0.12424187578916152,0.028276503306847868,Kw,nse,Delavan,FLake
0.10980080921046192,0.014050156445632284,0.05191999956150745,0.020147602336521152,wind_speed,nse,Delavan,FLake
0.04478951000873378,0.009943849010171158,0.008265133649194097,0.0094070647481751,fetch_lk,nse,Delavan,FLake
0.04429174170647745,0.010142052910997588,0.005509295628774264,0.0073189501585365175,c_relax_C,nse,Delavan,FLake
0.04319238888114245,0.009219750902252626,0.005356441805395041,0.007957861462490362,depth_bs_lk,nse,Delavan,FLake
0.36275504096565053,0.01093384448159513,0.6194864091638036,0.020320464039644114,swr,bias,Delavan,FLake
0.22216736540091106,0.01352819270521245,0.3663659300282231,0.03226622505548541,wind_speed,bias,Delavan,FLake
0.03539898078339104,0.011157512575928537,0.008642351982403465,0.00872131637514462,fetch_lk,bias,Delavan,FLake
0.033795639577356595,0.012174086248595069,0.009908933759711941,0.009335218432015754,Kw,bias,Delavan,FLake
0.03053271155778371,0.011051501063304242,0.003663717450642681,0.006524353881894963,depth_bs_lk,bias,Delavan,FLake
0.024433012851105974,0.011759615517310036,0.0048540676058006615,0.00793679611833962,c_relax_C,bias,Delavan,FLake
0.19140458257362356,0.014775794584735566,0.2498460067891808,0.032227373215698366,swr,mae,Delavan,FLake
0.09624651012387227,0.013224426515338148,0.042021312393524406,0.015736529590869356,wind_speed,mae,Delavan,FLake
0.07013695896107199,0.009826781517503679,0.039989866216948486,0.016911484746408505,Kw,mae,Delavan,FLake
0.047056610485623256,0.008951086042964698,0.0062943758172787885,0.00848412780835285,fetch_lk,mae,Delavan,FLake
0.04520952849154744,0.008807585147268112,0.00612420751780474,0.007358794532474475,depth_bs_lk,mae,Delavan,FLake
0.044511666567603074,0.009191175162096676,0.003960483658941371,0.008185439857706507,c_relax_C,mae,Delavan,FLake
0.5806424315596808,0.013119658076708117,0.9072975968076747,0.007904943846643362,wind_speed,rmse,Delavan,GLM
0.07409157605391961,0.008698417031764634,0.028355769060221112,0.013549554279140164,swr,rmse,Delavan,GLM
0.06687372751968601,0.011663732595530212,0.03347616263960052,0.016402341654187018,Kw,rmse,Delavan,GLM
0.053749776702203295,0.010369962399392757,0.007147029957727799,0.008436193593721638,mixing.coef_mix_turb,rmse,Delavan,GLM
0.04699393248555613,0.009479818369909132,0.004976384722369972,0.007642500113893696,mixing.coef_mix_hyp,rmse,Delavan,GLM
0.03828040444352177,0.009172102933759172,0.0016293085448737623,0.005278469834222212,mixing.coef_mix_conv,rmse,Delavan,GLM
0.6032291065885922,0.009980932375359311,0.9136006709895729,0.007089323790433093,wind_speed,r,Delavan,GLM
0.0876574539038921,0.008712871213571026,0.0430375620718846,0.015045711285649814,Kw,r,Delavan,GLM
0.07209108798715907,0.00896271443839876,0.00699467307503773,0.009759562135383482,swr,r,Delavan,GLM
0.06964490888973877,0.00990009117307183,0.007106462214858754,0.009757121316036446,mixing.coef_mix_turb,r,Delavan,GLM
0.061393199183067806,0.0076815200488828455,0.005467023325203446,0.00826553443644263,mixing.coef_mix_hyp,r,Delavan,GLM
0.05601289929436926,0.007529222335980859,0.001300111215384521,0.00683052233770225,mixing.coef_mix_conv,r,Delavan,GLM
0.5738377460423911,0.01185086066495856,0.9016985148741542,0.007820219641510813,wind_speed,nse,Delavan,GLM
0.08287301860436556,0.009909193988306772,0.037806622866328944,0.015790801102149865,Kw,nse,Delavan,GLM
0.07181236483220971,0.008416276327497512,0.019271633633331425,0.014024198863557227,swr,nse,Delavan,GLM
0.06589671139974661,0.008237869279602076,0.005628184045208597,0.007466311235911735,mixing.coef_mix_turb,nse,Delavan,GLM
0.059750732110416614,0.007491749651922409,0.004606373777956963,0.007159605267426073,mixing.coef_mix_hyp,nse,Delavan,GLM
0.05541703821830049,0.00699008643077419,0.0017352416271389534,0.006089773880778382,mixing.coef_mix_conv,nse,Delavan,GLM
0.2937046067511595,0.017539308549892087,0.507048839075129,0.030280758888118812,wind_speed,bias,Delavan,GLM
0.2397282473744966,0.01726214354243616,0.4131062011621735,0.02912294961779632,swr,bias,Delavan,GLM
0.07952636718946655,0.014388654509584004,0.04213836566119622,0.01518968145496823,Kw,bias,Delavan,GLM
0.03575855314711428,0.011965659883380905,0.011933534778431967,0.013301949205552197,mixing.coef_mix_hyp,bias,Delavan,GLM
0.03293693766529152,0.01170501954044998,0.004160326501571721,0.006936308312543153,mixing.coef_mix_turb,bias,Delavan,GLM
0.02165515360159205,0.011937060159034106,0.0030707950963457104,0.006418195636184104,mixing.coef_mix_conv,bias,Delavan,GLM
0.5675391351564142,0.014905375788480398,0.91092938738655,0.008247895895240538,wind_speed,mae,Delavan,GLM
0.09691650622898097,0.011187191833339247,0.029707765175212602,0.016706795214863915,swr,mae,Delavan,GLM
0.06379241428989348,0.010130330805243257,0.024856707850763042,0.014634863558904181,Kw,mae,Delavan,GLM
0.05325642059708029,0.010308029252209822,0.007215901728469855,0.009908782527008919,mixing.coef_mix_turb,mae,Delavan,GLM
0.0451148046988024,0.010000844603176394,0.003947940750225972,0.008008541346854905,mixing.coef_mix_hyp,mae,Delavan,GLM
0.03874136874617742,0.009051532622915321,0.0016176590246155783,0.007437575744156238,mixing.coef_mix_conv,mae,Delavan,GLM
0.4692158155391774,0.01237503559102388,0.7598409804588332,0.020139550944456023,turb_param.k_min,rmse,Delavan,GOTM
0.1348207346085279,0.011880367494396724,0.14178492105507692,0.03234209147807528,swr,rmse,Delavan,GOTM
0.08636031258106,0.009681226373779044,0.025522729798878995,0.012551104684457958,wind_speed,rmse,Delavan,GOTM
0.06842932338148201,0.009209367666828753,0.016988577916909487,0.010213202223654565,Kw,rmse,Delavan,GOTM
0.05192087347505069,0.008977537853833035,0.005315682252516704,0.007170003207213662,turb_param.const_num,rmse,Delavan,GOTM
0.043663196108132525,0.008693957655344028,0.0027803757067732904,0.007862576547629941,bottom.h0b,rmse,Delavan,GOTM
0.5351805425541873,0.011472516298747177,0.6794399771346296,0.025866418960249007,turb_param.k_min,r,Delavan,GOTM
0.14256577115041674,0.011308324441068461,0.13495707041730362,0.025185624158908463,wind_speed,r,Delavan,GOTM
0.07894592563146804,0.009707530731259186,0.011726481128592633,0.011316820880763634,swr,r,Delavan,GOTM
0.0759971225283006,0.01041756979653318,0.02022577453308924,0.010573507868096544,Kw,r,Delavan,GOTM
0.06402511876152682,0.006967804656261609,0.005705559376169874,0.007561378668704569,turb_param.const_num,r,Delavan,GOTM
0.06301384348603696,0.009092395736393767,0.003839776537560401,0.0074782319377729965,bottom.h0b,r,Delavan,GOTM
0.46930270843070004,0.0129698894993588,0.7447998197420996,0.019334651474652097,turb_param.k_min,nse,Delavan,GOTM
0.1178551195817347,0.011310716971428865,0.12675615220213998,0.025618319295097558,swr,nse,Delavan,GOTM
0.09587452731664976,0.01017367854042532,0.030879197233783205,0.014309112880539045,wind_speed,nse,Delavan,GOTM
0.07730226734679367,0.009689558709277764,0.020255451666064458,0.012723691622314117,Kw,nse,Delavan,GOTM
0.06195340116868773,0.007932665499651489,0.00558531944255861,0.008001580743274542,turb_param.const_num,nse,Delavan,GOTM
0.05441589204292873,0.008046387175347216,0.002649439538549703,0.006409770563584984,bottom.h0b,nse,Delavan,GOTM
0.4560821085103162,0.010384415290074424,0.7480013192743681,0.01422628595633749,turb_param.k_min,bias,Delavan,GOTM
0.1505414157843165,0.012834512412793047,0.19480059683824633,0.03114898051979258,swr,bias,Delavan,GOTM
0.0797350734525371,0.013248089449979404,0.015462445723861715,0.010993114177461443,wind_speed,bias,Delavan,GOTM
0.04713391469242069,0.011151490536855262,0.007027961397105834,0.008453990659009841,Kw,bias,Delavan,GOTM
0.044368283698015015,0.01187240547680495,0.0063697973044176725,0.007764027545591985,turb_param.const_num,bias,Delavan,GOTM
0.03397030980280425,0.011888495653259102,0.0029021010993866047,0.0077700669994835506,bottom.h0b,bias,Delavan,GOTM
0.3866746949842755,0.014621833112547796,0.6779417895135706,0.021112419294100595,turb_param.k_min,mae,Delavan,GOTM
0.19444127049456023,0.011860309278864138,0.24226352861700967,0.0325130444339767,swr,mae,Delavan,GOTM
0.0917083176986578,0.012373936404288875,0.011772707973228828,0.008847166676318675,wind_speed,mae,Delavan,GOTM
0.057483775424222,0.011532443663311878,0.013305045005395448,0.011957808056042202,Kw,mae,Delavan,GOTM
0.036152535597469504,0.010028977888996798,0.005441707835061617,0.007498557820745079,turb_param.const_num,mae,Delavan,GOTM
0.02775545279230924,0.010147010006334327,0.002589790656308414,0.006593554958512432,bottom.h0b,mae,Delavan,GOTM
0.4914769259402878,0.010191282090933397,0.8216436984637301,0.019582882049810305,wind_speed,rmse,Delavan,Simstrat
0.09606904621237365,0.013173134038969813,0.05909858773034773,0.022235902449588743,Kw,rmse,Delavan,Simstrat
0.06412240485397412,0.01199770236676025,0.015766356505232358,0.011371789696677487,a_seiche,rmse,Delavan,Simstrat
0.04974975378026623,0.01127636449216922,0.004928027273457193,0.007811679517657418,cd,rmse,Delavan,Simstrat
0.04959166822157107,0.009013178786976552,0.018220119900510003,0.012845140209603454,swr,rmse,Delavan,Simstrat
0.04327350894194584,0.009081695649913351,0.005838386224421859,0.007804809234844521,hgeo,rmse,Delavan,Simstrat
0.5288283031518235,0.010953769957602541,0.855286896218354,0.012939908606217715,wind_speed,r,Delavan,Simstrat
0.1043645876144492,0.009624715843343401,0.07150290121841728,0.024681046933590738,Kw,r,Delavan,Simstrat
0.07640056288233596,0.01002778953340143,0.014830989051400335,0.01001913314705511,a_seiche,r,Delavan,Simstrat
0.06478350005730332,0.008063174776481507,0.009736137532415486,0.00930862011708397,swr,r,Delavan,Simstrat
0.06298330343471478,0.008022812603636511,0.005103052108604535,0.006491929608989186,cd,r,Delavan,Simstrat
0.06179595585711288,0.008664528139367762,0.006122736490594185,0.00902801131345886,hgeo,r,Delavan,Simstrat
0.482457117163833,0.01205815596917571,0.8050344864330055,0.030255439615316942,wind_speed,nse,Delavan,Simstrat
0.113226456042558,0.010769124388605212,0.0744671185120727,0.024677917771554904,Kw,nse,Delavan,Simstrat
0.07291861274276293,0.010795006361738508,0.017023925167110123,0.011459590311320513,a_seiche,nse,Delavan,Simstrat
0.0598565717465456,0.007521770806118648,0.004506119538317974,0.006969009423497568,cd,nse,Delavan,Simstrat
0.05657595204585801,0.008696695762267686,0.00657286746614374,0.008702299178451696,hgeo,nse,Delavan,Simstrat
0.053732004253035495,0.007754500171170458,0.01462534567633947,0.01181619174058247,swr,nse,Delavan,Simstrat
0.38468235008619245,0.014146405573823876,0.6639774753279251,0.020963495263417377,wind_speed,bias,Delavan,Simstrat
0.14757776570099318,0.013653890209720897,0.2084377894336174,0.027098533068023893,swr,bias,Delavan,Simstrat
0.09443929935698779,0.014726997079584313,0.06913995583310127,0.023734352197194723,Kw,bias,Delavan,Simstrat
0.07290889676992102,0.014290293412951273,0.045458801295464715,0.018193992558734783,a_seiche,bias,Delavan,Simstrat
0.02933963120812916,0.0114298475013656,0.011392886328272482,0.010296747547744196,cd,bias,Delavan,Simstrat
0.0251705742011929,0.011038638879209996,0.0038416185441537145,0.007824465352093997,hgeo,bias,Delavan,Simstrat
0.5122789547670858,0.011756247406162042,0.8612829878433077,0.009333860305184172,wind_speed,mae,Delavan,Simstrat
0.08131493783315041,0.011148450521236565,0.05309137858499347,0.022609142165686102,Kw,mae,Delavan,Simstrat
0.07326968713778956,0.009239189050215773,0.03668256677141912,0.017075521108806096,swr,mae,Delavan,Simstrat
0.06191022872214477,0.011706012211117344,0.01501828929385592,0.011415258369525864,a_seiche,mae,Delavan,Simstrat
0.05024323549932319,0.009414870037152771,0.004794882512072588,0.006583877002002045,cd,mae,Delavan,Simstrat
0.04778814204398575,0.008219479026207208,0.006501262374215275,0.008374017210055424,hgeo,mae,Delavan,Simstrat
0.32054812433127694,0.014366613627388423,0.425228745843477,0.03356171488998996,swr,rmse,Dickie,FLake
0.1675709536304521,0.013434275131692954,0.19092374711532778,0.02485847685048311,wind_speed,rmse,Dickie,FLake
0.063410944931636,0.008299706115982013,0.010781944323448096,0.01105505357316066,Kw,rmse,Dickie,FLake
0.05972196704992257,0.009718457496480922,0.0041137659431431176,0.007267776682164124,c_relax_C,rmse,Dickie,FLake
0.05308685062602647,0.008245104225668029,0.006856266599646031,0.008323682294865362,fetch_lk,rmse,Dickie,FLake
0.04889801686549416,0.009296118529367063,0.004441073811941897,0.008247486491878371,depth_bs_lk,rmse,Dickie,FLake
0.41224981287057644,0.01299605475307186,0.4202004465538082,0.05849266697917598,swr,r,Dickie,FLake
0.14203515870023356,0.011887105915728814,0.17027846941935848,0.028657442393740483,Kw,r,Dickie,FLake
0.12202459317763482,0.01533832325766648,0.10836271333416407,0.026879636860988702,wind_speed,r,Dickie,FLake
0.05709126277439818,0.01098435138743118,0.005983829669825024,0.008016978094461702,c_relax_C,r,Dickie,FLake
0.05614671827270324,0.010840757812645827,0.004691029626825447,0.006700057796821449,depth_bs_lk,r,Dickie,FLake
0.047910974841175805,0.009590390626437593,0.007988372508121452,0.007376689685861028,fetch_lk,r,Dickie,FLake
0.3227729493288525,0.012611389660592767,0.4265463491558371,0.0415051933783396,swr,nse,Dickie,FLake
0.174364948809996,0.01420388034938729,0.18900745888755444,0.027910717012909755,wind_speed,nse,Dickie,FLake
0.06895371882223597,0.007490627498684779,0.012229290890365282,0.009781253812821961,Kw,nse,Dickie,FLake
0.06723124845696918,0.0072061544996771,0.004471736153316291,0.008214954421583334,c_relax_C,nse,Dickie,FLake
0.05968566308311376,0.007369875410930242,0.004470914376528757,0.008863408184250975,depth_bs_lk,nse,Dickie,FLake
